Dates,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m
12 Sep 07,5.847861,5.788140,5.708977,5.636517,5.576690,5.527575,5.484379,5.442528,5.400336,5.357871,5.315825,5.274948,5.235984,5.199524,5.165897,5.135232,5.107509,5.082608,5.060335,5.040476,5.022829,5.007200,4.993407,4.981271,4.970620,4.961291,4.953140,4.946036,4.939865,4.934524,4.929922,4.925974,4.922606,4.919750,4.917343,4.915330,4.913663,4.912297,4.911194,4.910318,4.909636,4.909122,4.908750,4.908497,4.908343,4.908270,4.908261,4.908303,4.908382,4.908487,4.908607,4.908733,4.908856,4.908970,4.909068,4.909145,4.909194,4.909212,4.909195,4.909139
13 Sep 07,5.840706,5.786560,5.716493,5.652245,5.598612,5.553997,5.514477,5.476367,5.438331,5.400441,5.363248,5.327314,5.293179,5.261284,5.231882,5.205060,5.180786,5.158942,5.139351,5.121822,5.106175,5.092241,5.079859,5.068872,5.059132,5.050497,5.042843,5.036057,5.030042,5.024709,5.019980,5.015784,5.012056,5.008739,5.005780,5.003132,5.000755,4.998612,4.996670,4.994900,4.993275,4.991772,4.990371,4.989054,4.987804,4.986608,4.985453,4.984326,4.983220,4.982124,4.981031,4.979934,4.978828,4.977707,4.976566,4.975403,4.974213,4.972994,4.971744,4.970461
14 Sep 07,5.844022,5.792729,5.719520,5.651696,5.595319,5.548521,5.506564,5.465178,5.422950,5.380142,5.337605,5.296177,5.256642,5.219620,5.185462,5.154303,5.126128,5.100810,5.078151,5.057934,5.039954,5.024015,5.009929,4.997511,4.986583,4.976974,4.968533,4.961126,4.954633,4.948949,4.943980,4.939640,4.935853,4.932550,4.929669,4.927154,4.924958,4.923036,4.921351,4.919868,4.918556,4.917389,4.916343,4.915396,4.914530,4.913728,4.912976,4.912259,4.911568,4.910891,4.910220,4.909546,4.908863,4.908165,4.907447,4.906703,4.905931,4.905127,4.904288,4.903412
17 Sep 07,5.873257,5.790238,5.708378,5.637695,5.581469,5.536509,5.497111,5.458396,5.418605,5.377781,5.336650,5.296058,5.256885,5.219843,5.185352,5.153609,5.124653,5.098415,5.074746,5.053473,5.034424,5.017425,5.002303,4.988885,4.976997,4.966473,4.957163,4.948934,4.941666,4.935254,4.929603,4.924628,4.920248,4.916394,4.913002,4.910014,4.907381,4.905057,4.903001,4.901179,4.899558,4.898109,4.896807,4.895629,4.894556,4.893568,4.892651,4.891790,4.890973,4.890188,4.889424,4.888674,4.887930,4.887184,4.886431,4.885665,4.884882,4.884078,4.883249,4.882392
18 Sep 07,5.881275,5.802334,5.727379,5.662578,5.610019,5.567108,5.529471,5.493457,5.457711,5.422186,5.387321,5.353617,5.321589,5.291639,5.263977,5.238669,5.215676,5.194888,5.176144,5.159277,5.144129,5.130547,5.118386,5.107504,5.097765,5.089038,5.081207,5.074170,5.067837,5.062126,5.056967,5.052295,5.048052,5.044184,5.040645,5.037392,5.034389,5.031604,5.029006,5.026570,5.024274,5.022096,5.020019,5.018027,5.016106,5.014245,5.012432,5.010658,5.008914,5.007194,5.005490,5.003798,5.002112,5.000429,4.998745,4.997056,4.995360,4.993656,4.991940,4.990212
19 Sep 07,5.843730,5.767697,5.693559,5.630798,5.580770,5.540247,5.504469,5.469798,5.434971,5.400053,5.365585,5.332154,5.300342,5.270602,5.243172,5.218131,5.195454,5.175031,5.156704,5.140305,5.125674,5.112658,5.101108,5.090877,5.081826,5.073819,5.066737,5.060475,5.054940,5.050049,5.045727,5.041908,5.038532,5.035544,5.032896,5.030543,5.028449,5.026579,5.024903,5.023393,5.022027,5.020782,5.019641,5.018586,5.017603,5.016679,5.015803,5.014965,5.014155,5.013366,5.012590,5.011823,5.011057,5.010290,5.009516,5.008732,5.007935,5.007123,5.006292,5.005442
20 Sep 07,5.796573,5.744897,5.678697,5.620293,5.573497,5.535877,5.503050,5.471596,5.440274,5.409056,5.378351,5.348622,5.320335,5.293869,5.269426,5.247073,5.226785,5.208468,5.191983,5.177185,5.163935,5.152101,5.141552,5.132164,5.123812,5.116381,5.109766,5.103878,5.098634,5.093962,5.089799,5.086087,5.082772,5.079806,5.077148,5.074758,5.072605,5.070658,5.068889,5.067276,5.065796,5.064432,5.063166,5.061985,5.060874,5.059823,5.058820,5.057858,5.056928,5.056022,5.055134,5.054259,5.053392,5.052528,5.051664,5.050795,5.049920,5.049035,5.048138,5.047228
21 Sep 07,5.780338,5.731206,5.671534,5.619324,5.577920,5.544708,5.515444,5.487028,5.458378,5.429555,5.401039,5.373327,5.346899,5.322141,5.299268,5.278360,5.259400,5.242301,5.226934,5.213165,5.200863,5.189903,5.180162,5.171519,5.163856,5.157063,5.151040,5.145702,5.140971,5.136778,5.133063,5.129770,5.126849,5.124255,5.121947,5.119889,5.118050,5.116401,5.114916,5.113574,5.112353,5.111237,5.110209,5.109256,5.108366,5.107527,5.106729,5.105965,5.105226,5.104506,5.103799,5.103099,5.102403,5.101704,5.101001,5.100290,5.099568,5.098832,5.098081,5.097312
24 Sep 07,5.779743,5.735000,5.675402,5.622488,5.580308,5.546267,5.515910,5.486060,5.455716,5.425064,5.394688,5.365163,5.337031,5.310712,5.286432,5.264272,5.244209,5.226146,5.209940,5.195443,5.182516,5.171021,5.160828,5.151806,5.143829,5.136779,5.130551,5.125053,5.120203,5.115929,5.112164,5.108852,5.105937,5.103372,5.101115,5.099126,5.097372,5.095823,5.094452,5.093234,5.092149,5.091176,5.090300,5.089505,5.088779,5.088109,5.087485,5.086898,5.086339,5.085802,5.085279,5.084765,5.084255,5.083744,5.083229,5.082705,5.082171,5.081622,5.081056,5.080472
25 Sep 07,5.760342,5.710599,5.650456,5.597169,5.554370,5.519070,5.486435,5.453269,5.418786,5.383498,5.348291,5.313959,5.281205,5.250562,5.222327,5.196610,5.173393,5.152563,5.133950,5.117381,5.102690,5.089715,5.078299,5.068288,5.059532,5.051890,5.045238,5.039466,5.034476,5.030183,5.026508,5.023381,5.020737,5.018520,5.016678,5.015164,5.013938,5.012963,5.012207,5.011639,5.011234,5.010968,5.010821,5.010774,5.010811,5.010917,5.011079,5.011286,5.011526,5.011792,5.012073,5.012364,5.012656,5.012946,5.013227,5.013494,5.013745,5.013974,5.014180,5.014359
26 Sep 07,5.743461,5.728822,5.711884,5.686970,5.652514,5.610196,5.562777,5.512872,5.462559,5.413583,5.367217,5.324184,5.284848,5.249331,5.217593,5.189471,5.164723,5.143047,5.124114,5.107627,5.093320,5.080958,5.070322,5.061215,5.053450,5.046860,5.041300,5.036643,5.032780,5.029613,5.027057,5.025035,5.023479,5.022328,5.021528,5.021031,5.020795,5.020782,5.020960,5.021298,5.021771,5.022355,5.023031,5.023779,5.024585,5.025434,5.026313,5.027212,5.028120,5.029030,5.029934,5.030824,5.031695,5.032543,5.033362,5.034148,5.034899,5.035611,5.036282,5.036910
27 Sep 07,5.760692,5.709695,5.649223,5.596605,5.554828,5.520469,5.488500,5.455714,5.421415,5.386244,5.351179,5.317023,5.284440,5.253976,5.225957,5.200511,5.177620,5.157169,5.138980,5.122874,5.108681,5.096233,5.085369,5.075932,5.067768,5.060732,5.054699,5.049555,5.045202,5.041551,5.038522,5.036042,5.034048,5.032478,5.031280,5.030408,5.029819,5.029476,5.029345,5.029396,5.029602,5.029939,5.030387,5.030926,5.031540,5.032213,5.032932,5.033686,5.034463,5.035254,5.036051,5.036847,5.037634,5.038406,5.039160,5.039890,5.040592,5.041262,5.041898,5.042497
28 Sep 07,5.749381,5.692450,5.623888,5.564555,5.518014,5.480150,5.445114,5.409251,5.371741,5.333282,5.294983,5.257741,5.222287,5.189222,5.158901,5.131457,5.106861,5.084972,5.065588,5.048507,5.033536,5.020489,5.009184,4.999445,4.991099,4.983987,4.977968,4.972919,4.968729,4.965301,4.962545,4.960383,4.958743,4.957558,4.956772,4.956332,4.956193,4.956315,4.956660,4.957196,4.957893,4.958727,4.959674,4.960714,4.961828,4.963001,4.964218,4.965466,4.966733,4.968010,4.969288,4.970558,4.971814,4.973049,4.974257,4.975434,4.976576,4.977679,4.978739,4.979754
01 Oct 07,5.703653,5.641763,5.572328,5.512445,5.465642,5.427786,5.393057,5.357845,5.321316,5.284120,5.247282,5.211634,5.177857,5.146490,5.117830,5.091974,5.068871,5.048371,5.030272,5.014373,5.000485,4.988427,4.978021,4.969098,4.961491,4.955048,4.949636,4.945136,4.941444,4.938466,4.936120,4.934331,4.933029,4.932153,4.931649,4.931468,4.931567,4.931907,4.932454,4.933178,4.934050,4.935047,4.936147,4.937330,4.938581,4.939883,4.941223,4.942589,4.943971,4.945357,4.946741,4.948114,4.949471,4.950804,4.952109,4.953382,4.954617,4.955813,4.956965,4.958072
02 Oct 07,5.709475,5.645031,5.577007,5.519365,5.474437,5.437764,5.403638,5.368661,5.332138,5.294810,5.257759,5.221847,5.187771,5.156081,5.127084,5.100876,5.077411,5.056533,5.038039,5.021728,5.007410,4.994901,4.984028,4.974618,4.966505,4.959539,4.953588,4.948534,4.944275,4.940720,4.937786,4.935400,4.933493,4.932007,4.930888,4.930087,4.929564,4.929280,4.929202,4.929300,4.929547,4.929920,4.930398,4.930962,4.931596,4.932286,4.933018,4.933780,4.934563,4.935357,4.936154,4.936948,4.937731,4.938499,4.939245,4.939968,4.940661,4.941323,4.941951,4.942542
03 Oct 07,5.716598,5.645815,5.576560,5.519272,5.474898,5.438553,5.404527,5.369518,5.332867,5.295323,5.257965,5.221664,5.187132,5.154947,5.125435,5.098710,5.074734,5.053363,5.034399,5.017648,5.002924,4.990045,4.978837,4.969127,4.960749,4.953551,4.947399,4.942174,4.937774,4.934104,4.931081,4.928630,4.926682,4.925175,4.924055,4.923272,4.922784,4.922550,4.922537,4.922714,4.923052,4.923528,4.924119,4.924807,4.925573,4.926403,4.927282,4.928199,4.929143,4.930103,4.931072,4.932042,4.933005,4.933956,4.934890,4.935802,4.936687,4.937544,4.938367,4.939156
04 Oct 07,5.724173,5.670010,5.620709,5.578287,5.541856,5.507995,5.473286,5.436125,5.396724,5.356233,5.315891,5.276582,5.238969,5.203681,5.171125,5.141459,5.114666,5.090606,5.069080,5.049892,5.032849,5.017767,5.004466,4.992767,4.982500,4.973506,4.965646,4.958797,4.952849,4.947704,4.943273,4.939478,4.936245,4.933507,4.931208,4.929293,4.927718,4.926439,4.925420,4.924627,4.924030,4.923602,4.923320,4.923163,4.923112,4.923150,4.923261,4.923433,4.923653,4.923911,4.924196,4.924501,4.924818,4.925140,4.925461,4.925776,4.926081,4.926371,4.926643,4.926894
05 Oct 07,5.745366,5.719520,5.701431,5.678858,5.647955,5.609135,5.564297,5.515612,5.465071,5.414521,5.365447,5.318819,5.275268,5.235195,5.198762,5.165944,5.136582,5.110425,5.087194,5.066622,5.048467,5.032497,5.018492,5.006243,4.995548,4.986227,4.978124,4.971101,4.965035,4.959820,4.955358,4.951561,4.948351,4.945656,4.943415,4.941570,4.940073,4.938878,4.937946,4.937241,4.936733,4.936393,4.936195,4.936119,4.936145,4.936254,4.936432,4.936663,4.936937,4.937241,4.937567,4.937906,4.938249,4.938591,4.938925,4.939246,4.939551,4.939834,4.940092,4.940324
08 Oct 07,5.752565,5.706482,5.666854,5.633195,5.603443,5.573670,5.540925,5.504320,5.464397,5.422422,5.379829,5.337936,5.297900,5.260388,5.225707,5.193967,5.165140,5.139100,5.115675,5.094686,5.075954,5.059294,5.044523,5.031455,5.019908,5.009716,5.000733,4.992830,4.985894,4.979822,4.974519,4.969903,4.965895,4.962425,4.959432,4.956860,4.954660,4.952786,4.951198,4.949861,4.948743,4.947815,4.947051,4.946430,4.945930,4.945534,4.945224,4.944987,4.944809,4.944679,4.944586,4.944521,4.944477,4.944445,4.944419,4.944395,4.944365,4.944328,4.944277,4.944212
09 Oct 07,5.763421,5.715018,5.678969,5.649061,5.621881,5.593278,5.560611,5.523358,5.482237,5.438597,5.393984,5.349935,5.307845,5.268415,5.231934,5.198497,5.168064,5.140502,5.115634,5.093276,5.073240,5.055336,5.039373,5.025158,5.012501,5.001229,4.991194,4.982263,4.974319,4.967254,4.960976,4.955396,4.950435,4.946024,4.942098,4.938601,4.935484,4.932700,4.930210,4.927977,4.925970,4.924160,4.922521,4.921031,4.919669,4.918418,4.917261,4.916184,4.915175,4.914221,4.913313,4.912441,4.911598,4.910778,4.909972,4.909178,4.908388,4.907600,4.906809,4.906014
10 Oct 07,5.773869,5.740539,5.713409,5.690266,5.668845,5.645922,5.619466,5.589122,5.555515,5.519768,5.483149,5.446900,5.412140,5.379454,5.349094,5.321151,5.295602,5.272345,5.251240,5.232141,5.214900,5.199363,5.185378,5.172788,5.161440,5.151197,5.141936,5.133553,5.125952,5.119049,5.112767,5.107036,5.101792,5.096980,5.092547,5.088450,5.084647,5.081103,5.077786,5.074668,5.071722,5.068926,5.066262,5.063710,5.061256,5.058886,5.056587,5.054349,5.052162,5.050018,5.047909,5.045829,5.043772,5.041733,5.039709,5.037695,5.035688,5.033686,5.031687,5.029689
11 Oct 07,5.774619,5.739474,5.708607,5.682081,5.658212,5.633609,5.606014,5.574904,5.540803,5.504761,5.468003,5.431752,5.397122,5.364672,5.334629,5.307064,5.281942,5.259151,5.238546,5.219976,5.203290,5.188330,5.174941,5.162963,5.152243,5.142640,5.134033,5.126314,5.119389,5.113171,5.107582,5.102554,5.098020,5.093925,5.090216,5.086848,5.083779,5.080975,5.078401,5.076028,5.073832,5.071788,5.069877,5.068080,5.066381,5.064766,5.063222,5.061738,5.060303,5.058910,5.057549,5.056214,5.054899,5.053599,5.052308,5.051024,5.049741,5.048458,5.047171,5.045878
12 Oct 07,5.768683,5.737689,5.711296,5.688029,5.666014,5.642480,5.615868,5.586006,5.553530,5.519482,5.485009,5.451184,5.418944,5.388785,5.360927,5.335435,5.312265,5.291302,5.272401,5.255414,5.240191,5.226584,5.214442,5.203613,5.193951,5.185325,5.177620,5.170738,5.164587,5.159088,5.154168,5.149762,5.145809,5.142255,5.139054,5.136162,5.133541,5.131157,5.128980,5.126982,5.125140,5.123432,5.121840,5.120345,5.118934,5.117594,5.116312,5.115077,5.113882,5.112716,5.111574,5.110449,5.109335,5.108228,5.107123,5.106016,5.104904,5.103785,5.102656,5.101516
15 Oct 07,5.776035,5.747929,5.724037,5.703514,5.684497,5.663880,5.639780,5.611866,5.580809,5.547785,5.514056,5.480753,5.448836,5.418851,5.391058,5.365553,5.342312,5.321232,5.302176,5.285005,5.269575,5.255742,5.243358,5.232274,5.222346,5.213445,5.205460,5.198290,5.191847,5.186051,5.180831,5.176121,5.171862,5.168001,5.164489,5.161285,5.158350,5.155652,5.153159,5.150845,5.148686,5.146661,5.144752,5.142940,5.141213,5.139556,5.137958,5.136409,5.134900,5.133422,5.131968,5.130533,5.129111,5.127697,5.126286,5.124877,5.123464,5.122046,5.120621,5.119187
16 Oct 07,5.771007,5.742733,5.712672,5.686092,5.662329,5.637997,5.610781,5.580065,5.546430,5.511060,5.475248,5.440128,5.406649,5.375344,5.346460,5.320073,5.296138,5.274528,5.255089,5.237661,5.222088,5.208210,5.195866,5.184897,5.175149,5.166484,5.158783,5.151939,5.145860,5.140460,5.135664,5.131402,5.127612,5.124238,5.121229,5.118542,5.116137,5.113978,5.112034,5.110276,5.108680,5.107224,5.105887,5.104652,5.103503,5.102427,5.101412,5.100445,5.099518,5.098621,5.097748,5.096891,5.096045,5.095203,5.094363,5.093519,5.092669,5.091809,5.090937,5.090050
17 Oct 07,5.761654,5.726756,5.691975,5.661776,5.635156,5.608584,5.579603,5.547447,5.512601,5.476191,5.439460,5.403504,5.369240,5.337195,5.307621,5.280591,5.256058,5.233891,5.213933,5.196024,5.180003,5.165708,5.152978,5.141650,5.131568,5.122594,5.114606,5.107498,5.101174,5.095549,5.090546,5.086095,5.082132,5.078600,5.075448,5.072633,5.070112,5.067850,5.065815,5.063978,5.062313,5.060798,5.059412,5.058138,5.056959,5.055861,5.054831,5.053858,5.052932,5.052043,5.051183,5.050346,5.049525,5.048715,5.047911,5.047108,5.046302,5.045491,5.044671,5.043841
18 Oct 07,5.748191,5.703285,5.661548,5.626546,5.597146,5.568924,5.538697,5.505300,5.469098,5.431245,5.393058,5.355693,5.320106,5.286830,5.256109,5.228014,5.202491,5.179406,5.158600,5.139908,5.123166,5.108210,5.094873,5.082988,5.072396,5.062955,5.054541,5.047044,5.040366,5.034420,5.029127,5.024415,5.020216,5.016474,5.013135,5.010153,5.007485,5.005096,5.002950,5.001018,4.999274,4.997693,4.996255,4.994941,4.993733,4.992617,4.991579,4.990606,4.989689,4.988818,4.987984,4.987179,4.986398,4.985633,4.984879,4.984133,4.983389,4.982644,4.981896,4.981141
19 Oct 07,5.737606,5.690813,5.644343,5.606246,5.575425,5.546078,5.514379,5.478972,5.440275,5.399633,5.358561,5.318317,5.279896,5.243906,5.210645,5.180208,5.152542,5.127502,5.104916,5.084608,5.066401,5.050117,5.035574,5.022593,5.011000,5.000646,4.991395,4.983132,4.975749,4.969155,4.963263,4.957995,4.953281,4.949059,4.945273,4.941872,4.938811,4.936052,4.933558,4.931297,4.929241,4.927364,4.925645,4.924062,4.922599,4.921237,4.919965,4.918767,4.917634,4.916554,4.915518,4.914519,4.913549,4.912603,4.911673,4.910756,4.909847,4.908942,4.908038,4.907132
22 Oct 07,5.734828,5.676669,5.621649,5.576117,5.539108,5.505122,5.470326,5.433185,5.393903,5.353573,5.313440,5.274512,5.237585,5.203164,5.171482,5.142590,5.116408,5.092772,5.071500,5.052414,5.035334,5.020083,5.006485,4.994365,4.983559,4.973920,4.965322,4.957652,4.950810,4.944707,4.939262,4.934401,4.930058,4.926172,4.922692,4.919570,4.916764,4.914237,4.911954,4.909886,4.908006,4.906291,4.904719,4.903272,4.901932,4.900685,4.899518,4.898418,4.897375,4.896380,4.895423,4.894498,4.893597,4.892716,4.891849,4.890992,4.890140,4.889290,4.888440,4.887586
23 Oct 07,5.733173,5.680562,5.629664,5.586751,5.551048,5.517651,5.483271,5.446673,5.408151,5.368779,5.329736,5.291949,5.256142,5.222778,5.192072,5.164062,5.138664,5.115715,5.095039,5.076460,5.059807,5.044907,5.031593,5.019695,5.009057,4.999538,4.991019,4.983391,4.976558,4.970436,4.964946,4.960018,4.955588,4.951600,4.948002,4.944750,4.941803,4.939126,4.936685,4.934452,4.932402,4.930512,4.928762,4.927133,4.925610,4.924178,4.922824,4.921537,4.920307,4.919125,4.917982,4.916872,4.915788,4.914724,4.913676,4.912640,4.911610,4.910586,4.909563,4.908539
